,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
25,2022-08-29,273.9787437541682,256.1207849668122,310.62562763497436,273.9787437541682,273.9787437541682,8.152214075172415,8.152214075172415,8.152214075172415,8.152214075172415,8.152214075172415,8.152214075172415,0.0,0.0,0.0,282.1309578293406
26,2022-08-30,273.0299990781487,251.45392216072878,307.29543968906927,273.0299990781487,273.0299990781487,6.544577627091279,6.544577627091279,6.544577627091279,6.544577627091279,6.544577627091279,6.544577627091279,0.0,0.0,0.0,279.57457670523996
27,2022-08-31,272.08125440212916,253.1507634595738,307.407780408779,272.08125440212916,272.08125440212916,7.789508054035655,7.789508054035655,7.789508054035655,7.789508054035655,7.789508054035655,7.789508054035655,0.0,0.0,0.0,279.8707624561648
28,2022-09-01,271.1325097261096,250.8407888037495,306.27042578462977,271.1325097261096,271.1325097261096,7.200193369748922,7.200193369748922,7.200193369748922,7.200193369748922,7.200193369748922,7.200193369748922,0.0,0.0,0.0,278.33270309585856
29,2022-09-02,270.18376505009013,249.9744116251949,305.2764583501723,270.18376505009013,270.18376505009013,7.586325339790124,7.586325339790124,7.586325339790124,7.586325339790124,7.586325339790124,7.586325339790124,0.0,0.0,0.0,277.77009038988024
30,2022-09-06,266.38878634601207,244.6423006497526,300.9772879629735,266.38878634601207,266.38878634601207,6.544577627094387,6.544577627094387,6.544577627094387,6.544577627094387,6.544577627094387,6.544577627094387,0.0,0.0,0.0,272.93336397310645
31,2022-09-07,265.4400416699925,246.11962482843558,302.7348409024038,265.4400416699925,265.4400416699925,7.789508054034124,7.789508054034124,7.789508054034124,7.789508054034124,7.789508054034124,7.789508054034124,0.0,0.0,0.0,273.22954972402664
32,2022-09-08,264.49129699397304,242.5951949305323,297.71726015498393,264.49129699397304,264.49129699397304,7.2001933697290275,7.2001933697290275,7.2001933697290275,7.2001933697290275,7.2001933697290275,7.2001933697290275,0.0,0.0,0.0,271.6914903637021
33,2022-09-09,263.41442180162926,244.2536935347226,298.2817192696785,263.41442180162926,263.41442180162926,7.586325339747808,7.586325339747808,7.586325339747808,7.586325339747808,7.586325339747808,7.586325339747808,0.0,0.0,0.0,271.0007471413771
34,2022-09-12,260.18379622459787,241.09074680315888,295.7268710486315,260.18379622459787,260.18379622459787,8.152214075188162,8.152214075188162,8.152214075188162,8.152214075188162,8.152214075188162,8.152214075188162,0.0,0.0,0.0,268.33601029978604
35,2022-09-13,259.1069210322541,238.64531594209842,293.95277785270895,259.1069210322541,259.1069210322541,6.5445776270974925,6.5445776270974925,6.5445776270974925,6.5445776270974925,6.5445776270974925,6.5445776270974925,0.0,0.0,0.0,265.6514986593516
36,2022-09-14,258.03004583991026,235.61038718193643,295.4489186934518,258.03004583991026,258.03004583991026,7.7895080540338215,7.7895080540338215,7.7895080540338215,7.7895080540338215,7.7895080540338215,7.7895080540338215,0.0,0.0,0.0,265.8195538939441
37,2022-09-15,256.9531706475665,236.4883878147253,292.766092605815,256.9531706475665,256.9531706475665,7.2001933697372085,7.2001933697372085,7.2001933697372085,7.2001933697372085,7.2001933697372085,7.2001933697372085,0.0,0.0,0.0,264.1533640173037
38,2022-09-16,255.87629545522267,235.26055297587047,290.1591034987006,255.87629545522267,255.87629545522267,7.5863253397513,7.5863253397513,7.5863253397513,7.5863253397513,7.5863253397513,7.5863253397513,0.0,0.0,0.0,263.462620794974
39,2022-09-19,252.64566987819126,231.7768841698545,289.5469526916864,252.64566987819126,252.64566987819126,8.15221407513165,8.15221407513165,8.15221407513165,8.15221407513165,8.15221407513165,8.15221407513165,0.0,0.0,0.0,260.7978839533229
40,2022-09-20,251.56879468584748,231.22278290024911,285.8996783898864,251.56879468584748,251.56879468584748,6.5445776270789455,6.5445776270789455,6.5445776270789455,6.5445776270789455,6.5445776270789455,6.5445776270789455,0.0,0.0,0.0,258.1133723129264
